Commit SHA,Java File,Old function signature,New function signature
dd69d0f660c2d1d5c551c9476e4e6f8702657e68,JpaRepositoriesAutoConfigureRegistrar.java,import org.springframework.bootstrap.context.annotation.AutoConfigurationUtils;,import org.springframework.bootstrap.autoconfigure.AutoConfigurationUtils;
dd69d0f660c2d1d5c551c9476e4e6f8702657e68,EmbeddedServletContainerAutoConfiguration.java,import org.springframework.core.type.AnnotationMetadata;,import org.springframework.core.Ordered;
dd69d0f660c2d1d5c551c9476e4e6f8702657e68,ServerPropertiesAutoConfiguration.java,import org.springframework.beans.factory.annotation.Autowired;,import org.springframework.beans.BeansException;
dd69d0f660c2d1d5c551c9476e4e6f8702657e68,WebMvcAutoConfiguration.java,import org.springframework.bootstrap.autoconfigure.web.WebMvcAutoConfiguration.WebMvcConfiguration;,import org.springframework.bootstrap.context.annotation.AutoConfigureAfter;
dd69d0f660c2d1d5c551c9476e4e6f8702657e68,WebMvcAutoConfiguration.java,import org.springframework.context.annotation.Import;,import org.springframework.core.Ordered;
dd69d0f660c2d1d5c551c9476e4e6f8702657e68,VcapApplicationContextInitializer.java,import org.springframework.bootstrap.config.SimpleJsonParser;,import org.springframework.bootstrap.config.JsonParserFactory;
dd69d0f660c2d1d5c551c9476e4e6f8702657e68,WebMvcAutoConfigurationTests.java,import static org.mockito.Mockito.verify;,import org.junit.Ignore;
8c347fc99be62e0f8ce6413d0e830f901bc1e97b,EndpointAutoConfiguration.java,import org.springframework.bootstrap.actuate.endpoint.info.InfoEndpoint;,import org.springframework.bootstrap.actuate.endpoint.BeansEndpoint;
8c347fc99be62e0f8ce6413d0e830f901bc1e97b,ErrorMvcAutoConfiguration.java,import org.springframework.bootstrap.actuate.endpoint.error.ErrorEndpoint;,import org.springframework.bootstrap.actuate.web.BasicErrorController;
8c347fc99be62e0f8ce6413d0e830f901bc1e97b,ErrorMvcAutoConfiguration.java,import org.springframework.context.annotation.Import;,import org.springframework.web.servlet.DispatcherServlet;
8c347fc99be62e0f8ce6413d0e830f901bc1e97b,ManagementServerPropertiesAutoConfiguration.java,import org.springframework.bootstrap.context.annotation.ConditionalOnClass;,import org.springframework.bootstrap.actuate.properties.ManagementServerProperties;
8c347fc99be62e0f8ce6413d0e830f901bc1e97b,SecurityAutoConfiguration.java,import org.springframework.bootstrap.actuate.properties.EndpointsProperties;,import org.springframework.bootstrap.actuate.endpoint.Endpoint;
8c347fc99be62e0f8ce6413d0e830f901bc1e97b,TraceRepositoryAutoConfiguration.java,import org.springframework.bootstrap.context.annotation.ConditionalOnClass;,import org.springframework.bootstrap.actuate.trace.InMemoryTraceRepository;
8c347fc99be62e0f8ce6413d0e830f901bc1e97b,TraceWebFilterAutoConfiguration.java,import org.springframework.bootstrap.actuate.endpoint.trace.TraceEndpoints;,import org.springframework.beans.factory.annotation.Value;
8c347fc99be62e0f8ce6413d0e830f901bc1e97b,ActionEndpoint.java,import org.springframework.context.annotation.Import;,package org.springframework.bootstrap.actuate.endpoint;
